GasDate,FacilityName,FacilityId,ConnectionPointName,ConnectionPointId,ActualQuantity,FlowDirection,State,LocationName,LocationId,Quality
03/12/2019,Eastern Gas Pipeline,520047,TGP,1302001,28.064,DELIVERY,VIC,Longford Hub,530015,OK
03/12/2019,Eastern Gas Pipeline,520047,VicHub - Delivery,1302005,29.517,DELIVERY,VIC,Longford Hub,530015,OK
03/12/2019,Eastern Gas Pipeline,520047,Bairnsdale,1302006,3.046,DELIVERY,VIC,Regional - VIC,590012,OK
03/12/2019,Eastern Gas Pipeline,520047,Bairnsdale City Gate,1302007,0.714,DELIVERY,VIC,Regional - VIC,590012,OK
03/12/2019,Eastern Gas Pipeline,520047,Orbost,1302008,0,RECEIPT,VIC,Regional - VIC,590012,OK
03/12/2019,Eastern Gas Pipeline,520047,EGP to Orbost,1390015,0,DELIVERY,VIC,Regional - VIC,590012,OK
04/12/2019,Eastern Gas Pipeline,520047,Tallawarra,1202002,0,DELIVERY,NSW,Regional - NSW,590011,OK
04/12/2019,Eastern Gas Pipeline,520047,Horsley Park,1202003,98.635,DELIVERY,NSW,Sydney,520008,OK
04/12/2019,Eastern Gas Pipeline,520047,Smithfield,1202004,4.363,DELIVERY,NSW,Regional - NSW,590011,OK
04/12/2019,Eastern Gas Pipeline,520047,Cooma,1202009,0.178,DELIVERY,NSW,Regional - NSW,590011,OK
04/12/2019,Eastern Gas Pipeline,520047,Bomaderry,1202010,3.413,DELIVERY,NSW,Regional - NSW,590011,OK
04/12/2019,Eastern Gas Pipeline,520047,Bombala,1202011,0.027,DELIVERY,NSW,Regional - NSW,590011,OK
04/12/2019,Eastern Gas Pipeline,520047,Port Kembla,1202012,6.464,DELIVERY,NSW,Sydney,520008,OK
04/12/2019,Eastern Gas Pipeline,520047,Albion Park,1202013,2.208,DELIVERY,NSW,Sydney,520008,OK
04/12/2019,Eastern Gas Pipeline,520047,Wilton EGP,1202014,0,DELIVERY,NSW,Sydney,520008,OK
04/12/2019,Eastern Gas Pipeline,520047,Wilton MSP,1202015,0,DELIVERY,NSW,Regional - NSW,590011,OK
04/12/2019,Eastern Gas Pipeline,520047,Hoskinstown,1202016,5.278,DELIVERY,NSW,Canberra,520009,OK
04/12/2019,Eastern Gas Pipeline,520047,Nowra,1202017,0.203,DELIVERY,NSW,Regional - NSW,590011,OK
04/12/2019,Eastern Gas Pipeline,520047,Longford,1302000,209.997,RECEIPT,VIC,Longford Hub,530015,OK
04/12/2019,Eastern Gas Pipeline,520047,TGP,1302001,27.387,DELIVERY,VIC,Longford Hub,530015,OK
04/12/2019,Eastern Gas Pipeline,520047,VicHub - Delivery,1302005,43.72,DELIVERY,VIC,Longford Hub,530015,OK
04/12/2019,Eastern Gas Pipeline,520047,Bairnsdale,1302006,2.31,DELIVERY,VIC,Regional - VIC,590012,OK
